geocode,geography,year,topic,category,count
N21000806,Bangor_West_A,2021,population,all_usual_residents,8267
N21000819,Bangor_Central_E,2021,population,all_usual_residents,7033
N21000057,Glengormley_Urban_K,2021,population,all_usual_residents,8500
N21000830,Bangor_East_and_Donaghadee_B,2021,population,all_usual_residents,9841
N21000505,Mid_Tyrone_B,2021,population,all_usual_residents,4950
N21000043,Macedon_G,2021,population,all_usual_residents,3130
N21000797,Holywood_and_Clandeboye_C,2021,population,all_usual_residents,161
N21000820,Bangor_Central_F,2021,population,all_usual_residents,2350
N21000044,Macedon_H,2021,population,all_usual_residents,3876
N21000045,Macedon_J,2021,population,all_usual_residents,622
N21000046,Macedon_K,2021,population,all_usual_residents,4215
N21000461,Derg_H,2021,population,all_usual_residents,45
N21000807,Bangor_West_B,2021,population,all_usual_residents,7988
N21000831,Bangor_East_and_Donaghadee_C,2021,population,all_usual_residents,9090
N21000808,Bangor_West_C,2021,population,all_usual_residents,9594
N21000821,Bangor_Central_G,2021,population,all_usual_residents,1945
N21000809,Bangor_West_D,2021,population,all_usual_residents,9388
N21000832,Bangor_East_and_Donaghadee_D,2021,population,all_usual_residents,5874
N21000058,Glengormley_Urban_L,2021,population,all_usual_residents,3972
N21000810,Bangor_West_E,2021,population,all_usual_residents,2738
N21000179,Castle_A,2021,population,all_usual_residents,1198
N21000811,Bangor_West_F,2021,population,all_usual_residents,6503
N21000833,Bangor_East_and_Donaghadee_E,2021,population,all_usual_residents,2449
N21000822,Bangor_Central_H,2021,population,all_usual_residents,8974
N21000834,Bangor_East_and_Donaghadee_F,2021,population,all_usual_residents,9950
N21000812,Bangor_West_G,2021,population,all_usual_residents,6374
N21000823,Bangor_Central_J,2021,population,all_usual_residents,2365
N21000798,Holywood_and_Clandeboye_D,2021,population,all_usual_residents,4229
N21000813,Bangor_West_H,2021,population,all_usual_residents,3501
N21000835,Bangor_East_and_Donaghadee_G,2021,population,all_usual_residents,2763
N21000047,Macedon_L,2021,population,all_usual_residents,7758
N21000180,Castle_B,2021,population,all_usual_residents,1113
N21000814,Bangor_West_J,2021,population,all_usual_residents,5616
N21000824,Bangor_Central_K,2021,population,all_usual_residents,143
N21000836,Bangor_East_and_Donaghadee_H,2021,population,all_usual_residents,3032
N21000837,Bangor_East_and_Donaghadee_J,2021,population,all_usual_residents,7235
N21000799,Holywood_and_Clandeboye_E,2021,population,all_usual_residents,7077
N21000825,Bangor_Central_L,2021,population,all_usual_residents,108
N21000826,Bangor_Central_N,2021,population,all_usual_residents,4362
N21000800,Holywood_and_Clandeboye_F,2021,population,all_usual_residents,7261
N21000801,Holywood_and_Clandeboye_G,2021,population,all_usual_residents,927
N21000181,Castle_C,2021,population,all_usual_residents,1282
N21000827,Bangor_Central_P,2021,population,all_usual_residents,3939
N21000182,Castle_D,2021,population,all_usual_residents,7935
N21000064,Airport_F,2021,population,all_usual_residents,296
N21000838,Bangor_East_and_Donaghadee_K,2021,population,all_usual_residents,6443
N21000065,Airport_G,2021,population,all_usual_residents,8156
N21000802,Holywood_and_Clandeboye_H,2021,population,all_usual_residents,2041
N21000161,Oldpark_A,2021,population,all_usual_residents,5226
N21000183,Castle_E,2021,population,all_usual_residents,4593
N21000659,Cookstown_B,2021,population,all_usual_residents,7726
N21000660,Cookstown_C,2021,population,all_usual_residents,390
N21000803,Holywood_and_Clandeboye_J,2021,population,all_usual_residents,7378
N21000804,Holywood_and_Clandeboye_K,2021,population,all_usual_residents,8753
N21000184,Castle_F,2021,population,all_usual_residents,1791
N21000661,Cookstown_D,2021,population,all_usual_residents,4662
N21000662,Cookstown_E,2021,population,all_usual_residents,6801
N21000185,Castle_G,2021,population,all_usual_residents,4931
N21000186,Castle_H,2021,population,all_usual_residents,7306
N21000828,Bangor_Central_Q,2021,population,all_usual_residents,1678
N21000805,Holywood_and_Clandeboye_L,2021,population,all_usual_residents,2946
N21000187,Castle_J,2021,population,all_usual_residents,8375
N21000162,Oldpark_B,2021,population,all_usual_residents,7065
N21000188,Castle_K,2021,population,all_usual_residents,766
N21000189,Castle_L,2021,population,all_usual_residents,1327
N21000163,Oldpark_C,2021,population,all_usual_residents,2198
N21000663,Cookstown_F,2021,population,all_usual_residents,3603
N21000190,Castle_N,2021,population,all_usual_residents,2852
N21000164,Oldpark_D,2021,population,all_usual_residents,7859
N21000191,Castle_P,2021,population,all_usual_residents,1741
N21000192,Castle_Q,2021,population,all_usual_residents,9112
N21000165,Oldpark_E,2021,population,all_usual_residents,8061
N21000166,Oldpark_F,2021,population,all_usual_residents,382
N21000193,Castle_R,2021,population,all_usual_residents,582
N21000197,Titanic_A,2021,population,all_usual_residents,1210
N21000167,Oldpark_G,2021,population,all_usual_residents,6594
N21000664,Cookstown_G,2021,population,all_usual_residents,7235
N21000194,Castle_S,2021,population,all_usual_residents,4820
N21000665,Cookstown_H,2021,population,all_usual_residents,6215
N21000668,Torrent_A,2021,population,all_usual_residents,4666
N21000168,Oldpark_H,2021,population,all_usual_residents,5448
N21000169,Oldpark_J,2021,population,all_usual_residents,6394
N21000170,Oldpark_K,2021,population,all_usual_residents,9615
N21000066,Airport_H,2021,population,all_usual_residents,316
N21000316,Court_A,2021,population,all_usual_residents,7033
N21000195,Castle_T,2021,population,all_usual_residents,5962
N21000219,Ormiston_A,2021,population,all_usual_residents,9579
N21000220,Ormiston_B,2021,population,all_usual_residents,3372
N21000171,Oldpark_L,2021,population,all_usual_residents,898
N21000196,Castle_U,2021,population,all_usual_residents,2706
N21000172,Oldpark_N,2021,population,all_usual_residents,4189
N21000779,Newtownards_A,2021,population,all_usual_residents,3095
N21000839,Ards_Peninsula_A,2021,population,all_usual_residents,9363
N21000173,Oldpark_P,2021,population,all_usual_residents,5325
N21000067,Airport_J,2021,population,all_usual_residents,2923
N21000174,Oldpark_Q,2021,population,all_usual_residents,6871
N21000198,Titanic_B,2021,population,all_usual_residents,6355
N21000175,Oldpark_R,2021,population,all_usual_residents,8378
N21000317,Court_B,2021,population,all_usual_residents,6788
N21000318,Court_C,2021,population,all_usual_residents,195
N21000176,Oldpark_S,2021,population,all_usual_residents,2444
N21000780,Newtownards_B,2021,population,all_usual_residents,5538
N21000319,Court_D,2021,population,all_usual_residents,1646
N21000177,Oldpark_T,2021,population,all_usual_residents,4975
N21000320,Court_E,2021,population,all_usual_residents,1982
N21000199,Titanic_C,2021,population,all_usual_residents,6943
N21000321,Court_F,2021,population,all_usual_residents,3381
N21000322,Court_G,2021,population,all_usual_residents,1003
N21000562,Castlereagh_East_A,2021,population,all_usual_residents,5488
N21000178,Oldpark_U,2021,population,all_usual_residents,2031
N21000221,Ormiston_C,2021,population,all_usual_residents,905
N21000222,Ormiston_D,2021,population,all_usual_residents,6295
N21000323,Court_H,2021,population,all_usual_residents,5068
N21000324,Court_J,2021,population,all_usual_residents,1796
N21000489,West_Tyrone_A,2021,population,all_usual_residents,9833
N21000781,Newtownards_C,2021,population,all_usual_residents,4507
N21000782,Newtownards_D,2021,population,all_usual_residents,1540
N21000783,Newtownards_E,2021,population,all_usual_residents,4807
N21000325,Court_K,2021,population,all_usual_residents,6103
N21000200,Titanic_D,2021,population,all_usual_residents,6446
N21000326,Court_L,2021,population,all_usual_residents,1918
N21000784,Newtownards_F,2021,population,all_usual_residents,6910
N21000506,Mid_Tyrone_C,2021,population,all_usual_residents,9128
N21000201,Titanic_E,2021,population,all_usual_residents,9821
N21000327,Court_N,2021,population,all_usual_residents,3901
N21000202,Titanic_F,2021,population,all_usual_residents,2358
N21000223,Ormiston_E,2021,population,all_usual_residents,4201
N21000840,Ards_Peninsula_B,2021,population,all_usual_residents,781
N21000224,Ormiston_F,2021,population,all_usual_residents,9949
N21000328,Court_P,2021,population,all_usual_residents,8874
N21000203,Titanic_G,2021,population,all_usual_residents,9442
N21000329,Court_Q,2021,population,all_usual_residents,2891
N21000330,Court_R,2021,population,all_usual_residents,1559
N21000785,Newtownards_G,2021,population,all_usual_residents,1352
N21000331,Court_S,2021,population,all_usual_residents,6717
N21000786,Newtownards_H,2021,population,all_usual_residents,6689
N21000787,Newtownards_J,2021,population,all_usual_residents,670
N21000788,Newtownards_K,2021,population,all_usual_residents,9438
N21000841,Ards_Peninsula_C,2021,population,all_usual_residents,4429
N21000332,Court_T,2021,population,all_usual_residents,6417
N21000204,Titanic_H,2021,population,all_usual_residents,6469
N21000205,Titanic_J,2021,population,all_usual_residents,3709
N21000333,Court_U,2021,population,all_usual_residents,5488
N21000206,Titanic_K,2021,population,all_usual_residents,5214
N21000301,Black_Mountain_A,2021,population,all_usual_residents,6246
N21000789,Newtownards_L,2021,population,all_usual_residents,491
N21000251,Botanic_A,2021,population,all_usual_residents,3729
N21000225,Ormiston_G,2021,population,all_usual_residents,7501
N21000207,Titanic_L,2021,population,all_usual_residents,1546
N21000666,Cookstown_J,2021,population,all_usual_residents,228
N21000563,Castlereagh_East_B,2021,population,all_usual_residents,6316
N21000226,Ormiston_H,2021,population,all_usual_residents,612
N21000252,Botanic_B,2021,population,all_usual_residents,6285
N21000208,Titanic_N,2021,population,all_usual_residents,392
N21000334,Court_W,2021,population,all_usual_residents,3330
N21000564,Castlereagh_East_C,2021,population,all_usual_residents,254
N21000565,Castlereagh_East_D,2021,population,all_usual_residents,4133
N21000496,Omagh_A,2021,population,all_usual_residents,5600
N21000497,Omagh_B,2021,population,all_usual_residents,4612
N21000302,Black_Mountain_B,2021,population,all_usual_residents,4417
N21000209,Titanic_P,2021,population,all_usual_residents,6233
N21000210,Titanic_Q,2021,population,all_usual_residents,2286
N21000227,Ormiston_J,2021,population,all_usual_residents,6098
N21000211,Titanic_R,2021,population,all_usual_residents,4086
N21000335,Court_X,2021,population,all_usual_residents,1239
N21000212,Titanic_S,2021,population,all_usual_residents,7157
N21000490,West_Tyrone_B,2021,population,all_usual_residents,7446
N21000566,Castlereagh_East_E,2021,population,all_usual_residents,6734
N21000303,Black_Mountain_C,2021,population,all_usual_residents,1415
N21000507,Mid_Tyrone_D,2021,population,all_usual_residents,5668
N21000790,Newtownards_N,2021,population,all_usual_residents,6200
N21000213,Titanic_T,2021,population,all_usual_residents,2341
N21000304,Black_Mountain_D,2021,population,all_usual_residents,6133
N21000228,Ormiston_K,2021,population,all_usual_residents,6942
N21000253,Botanic_C,2021,population,all_usual_residents,242
N21000305,Black_Mountain_E,2021,population,all_usual_residents,4388
N21000567,Castlereagh_East_F,2021,population,all_usual_residents,8344
N21000229,Ormiston_L,2021,population,all_usual_residents,6800
N21000230,Ormiston_N,2021,population,all_usual_residents,9245
N21000791,Newtownards_P,2021,population,all_usual_residents,5189
N21000214,Titanic_U,2021,population,all_usual_residents,8514
N21000792,Newtownards_Q,2021,population,all_usual_residents,2688
N21000215,Titanic_W,2021,population,all_usual_residents,443
N21000518,Killultagh_A,2021,population,all_usual_residents,4428
N21000254,Botanic_D,2021,population,all_usual_residents,1148
N21000216,Titanic_X,2021,population,all_usual_residents,2348
N21000498,Omagh_C,2021,population,all_usual_residents,2116
N21000793,Newtownards_R,2021,population,all_usual_residents,5390
N21000217,Titanic_Y,2021,population,all_usual_residents,6970
N21000255,Botanic_E,2021,population,all_usual_residents,3819
N21000218,Titanic_Z,2021,population,all_usual_residents,5995
N21000306,Black_Mountain_F,2021,population,all_usual_residents,2209
N21000256,Botanic_F,2021,population,all_usual_residents,1329
N21000568,Castlereagh_East_G,2021,population,all_usual_residents,3525
N21000569,Castlereagh_East_H,2021,population,all_usual_residents,7123
N21000231,Ormiston_P,2021,population,all_usual_residents,9611
N21000499,Omagh_D,2021,population,all_usual_residents,5933
N21000257,Botanic_G,2021,population,all_usual_residents,2076
N21000258,Botanic_H,2021,population,all_usual_residents,7850
N21000232,Ormiston_Q,2021,population,all_usual_residents,1454
N21000236,Lisnasharragh_A,2021,population,all_usual_residents,6136
N21000667,Cookstown_K,2021,population,all_usual_residents,8334
N21000233,Ormiston_R,2021,population,all_usual_residents,4595
N21000237,Lisnasharragh_B,2021,population,all_usual_residents,7324
N21000259,Botanic_J,2021,population,all_usual_residents,9871
N21000238,Lisnasharragh_C,2021,population,all_usual_residents,1154
N21000794,Newtownards_S,2021,population,all_usual_residents,2586
N21000239,Lisnasharragh_D,2021,population,all_usual_residents,9441
N21000260,Botanic_K,2021,population,all_usual_residents,5944
N21000234,Ormiston_S,2021,population,all_usual_residents,707
N21000261,Botanic_L,2021,population,all_usual_residents,6597
N21000262,Botanic_N,2021,population,all_usual_residents,5481
N21000500,Omagh_E,2021,population,all_usual_residents,2434
N21000307,Black_Mountain_G,2021,population,all_usual_residents,52
N21000308,Black_Mountain_H,2021,population,all_usual_residents,4740
N21000263,Botanic_P,2021,population,all_usual_residents,5395
N21000309,Black_Mountain_J,2021,population,all_usual_residents,1088
N21000264,Botanic_Q,2021,population,all_usual_residents,8358
N21000265,Botanic_R,2021,population,all_usual_residents,2986
N21000310,Black_Mountain_K,2021,population,all_usual_residents,1156
N21000240,Lisnasharragh_E,2021,population,all_usual_residents,4235
N21000501,Omagh_F,2021,population,all_usual_residents,1924
N21000241,Lisnasharragh_F,2021,population,all_usual_residents,7945
N21000266,Botanic_S,2021,population,all_usual_residents,7336
N21000267,Botanic_T,2021,population,all_usual_residents,7825
N21000268,Botanic_U,2021,population,all_usual_residents,7353
N21000242,Lisnasharragh_G,2021,population,all_usual_residents,2334
N21000269,Botanic_W,2021,population,all_usual_residents,5430
N21000243,Lisnasharragh_H,2021,population,all_usual_residents,3789
N21000669,Torrent_B,2021,population,all_usual_residents,9925
N21000311,Black_Mountain_L,2021,population,all_usual_residents,8993
N21000519,Killultagh_B,2021,population,all_usual_residents,8655
N21000502,Omagh_G,2021,population,all_usual_residents,5243
